,cafe,street,user,time,stars,reviews,sentiment,language,tokenized,cleaned_text
1196,NEO COFFEE BAR,Bay St,Lexi D,5 days ago,4,Pricey but great for quality matcha and upscale desserts!,pos,en,"['pricey', 'great', 'quality', 'matcha', 'upscale', 'dessert']",pricey great quality matcha upscale dessert
1197,NEO COFFEE BAR,Bay St,Karl Sengupta,a week ago,5,The best coffee in Toronto,pos,en,"['good', 'coffee', 'toronto']",good coffee toronto
1198,NEO COFFEE BAR,Bay St,Hithasha Kurera,a week ago,4,They didn’t have a lot of options when I visited at 4pm on a weekday but had the cookie choux which was really soft and delicious! The vanilla filling could have been a little flavourful in my opinion but it was still a nice treat for the price! Haven’t tried their drinks yet but can’t wait to try!,pos,en,"['lot', 'option', 'visit', 'pm', 'weekday', 'cookie', 'choux', 'soft', 'delicious', 'vanilla', 'fill', 'little', 'flavourful', 'opinion', 'nice', 'treat', 'price', 'try', 'drink', 'wait', 'try']",lot option visit pm weekday cookie choux soft delicious vanilla fill little flavourful opinion nice treat price try drink wait try
1199,NEO COFFEE BAR,Bay St,William Ye,a week ago,3,"Excellent range of drinks, though the seating is a little crowded and during a busy afternoon you can barely hear your own thoughts.",neu,en,"['excellent', 'range', 'drink', 'seat', 'little', 'crowded', 'busy', 'afternoon', 'barely', 'hear', 'thought']",excellent range drink seat little crowded busy afternoon barely hear thought
1200,NEO COFFEE BAR,Bay St,Michelle Lee,2 weeks ago,4,"NEO is a really nice coffee shop to relax.
It has a wide space, and the staffs are always friendly.
I ordered the seasonal Kurogoma Hojicha Latte and it was delicious.
The only downside of this place is their wifi limitation to 1 hour.",pos,en,"['neo', 'nice', 'coffee', 'shop', 'relax', 'wide', 'space', 'staff', 'friendly', 'order', 'seasonal', 'kurogoma', 'hojicha', 'latte', 'delicious', 'downside', 'place', 'wifi', 'limitation', 'hour']",neo nice coffee shop relax wide space staff friendly order seasonal kurogoma hojicha latte delicious downside place wifi limitation hour
1201,NEO COFFEE BAR,Bay St,Nish,2 weeks ago,5,"I had a wonderful experience at this cafe.The coffee and baked goods are delicious, and the atmosphere and seating areas are great. This is the perfect place to meet up with friends. For students in the area, the location is very good and the service is fast and friendly.",pos,en,"['wonderful', 'experience', 'cafe', 'coffee', 'bake', 'good', 'delicious', 'atmosphere', 'seat', 'area', 'great', 'perfect', 'place', 'meet', 'friend', 'student', 'area', 'location', 'good', 'service', 'fast', 'friendly']",wonderful experience cafe coffee bake good delicious atmosphere seat area great perfect place meet friend student area location good service fast friendly
1202,NEO COFFEE BAR,Bay St,Khkllvc R,3 weeks ago,5,"Been coming here for years, my only spot for matcha latte",pos,en,"['come', 'year', 'spot', 'matcha', 'latte']",come year spot matcha latte
1203,NEO COFFEE BAR,Bay St,Fatima A.S,3 weeks ago,4,"I've been to this location  many times the last 3 years. I have to say the quality of food and drinks has gotten better. It is a Japanese style cafe. They offer matcha lattes, roll cakes, cheesecakes, pastries, and lunch options. I usually stop by for a quick drink and pastry.

During the pandemic, I felt that the espresso based drinks were watery and pastries were stale. But after 2 visits in the last 30 days, I can say that the quality has improved significantly. I had a decaf latte, and the espresso was full-bodied and aromatic. I ordered a croissant, and it was soft, buttery, and fresh. I observed that their pastries were made in-house because I saw two bakers actively working away. I'm glad they have worked on their products, and it is reflected in their quality.

My total for a latte and croissant came up to $10, which is going to be pricey for some, but it is the norm for downtown coffeeshops. They have narrow bench style seating along the cafe and a community table. It can become busy and crowded, and the entrance area can be packed. Making it difficult to find seating or figure out which line to stand in to place an order.

On the bonus side, they have a ""Happy hour"" of their own for house made drinks.  You get 50% off the same drink that you ordered earlier in the day. You just have to have your copy of the receipt as proof.",pos,en,"['location', 'time', 'year', 'quality', 'food', 'drink', 'get', 'well', 'japanese', 'style', 'cafe', 'offer', 'matcha', 'latte', 'roll', 'cake', 'cheesecake', 'pastry', 'lunch', 'option', 'usually', 'stop', 'quick', 'drink', 'pastry', 'pandemic', 'feel', 'espresso', 'base', 'drink', 'watery', 'pastry', 'stale', 'visit', 'day', 'quality', 'improve', 'significantly', 'decaf', 'latte', 'espresso', 'body', 'aromatic', 'order', 'croissant', 'soft', 'buttery', 'fresh', 'observe', 'pastry', 'house', 'see', 'baker', 'actively', 'work', 'away', 'glad', 'work', 'product', 'reflect', 'quality', 'total', 'latte', 'croissant', 'come', 'go', 'pricey', 'norm', 'downtown', 'coffeeshop', 'narrow', 'bench', 'style', 'seat', 'cafe', 'community', 'table', 'busy', 'crowd', 'entrance', 'area', 'pack', 'make', 'difficult', 'find', 'seat', 'figure', 'line', 'stand', 'place', 'order', 'bonus', 'happy', 'hour', 'house', 'drink', 'drink', 'order', 'early', 'day', 'copy', 'receipt', 'proof']",location time year quality food drink get well japanese style cafe offer matcha latte roll cake cheesecake pastry lunch option usually stop quick drink pastry pandemic feel espresso base drink watery pastry stale visit day quality improve significantly decaf latte espresso body aromatic order croissant soft buttery fresh observe pastry house see baker actively work away glad work product reflect quality total latte croissant come go pricey norm downtown coffeeshop narrow bench style seat cafe community table busy crowd entrance area pack make difficult find seat figure line stand place order bonus happy hour house drink drink order early day copy receipt proof
1204,NEO COFFEE BAR,Bay St,Athena Campbell,3 weeks ago,4,"Really cute coffee store with a really nice ambiance. Their treats are so yummy and their coffee was one of the best in the city.

It’s a perfect place to come and study/work or to catch up with friends. The staff are extremely friendly as well.",pos,en,"['cute', 'coffee', 'store', 'nice', 'ambiance', 'treat', 'yummy', 'coffee', 'good', 'city', 'perfect', 'place', 'come', 'study', 'work', 'catch', 'friend', 'staff', 'extremely', 'friendly']",cute coffee store nice ambiance treat yummy coffee good city perfect place come study work catch friend staff extremely friendly
1205,NEO COFFEE BAR,Bay St,Flawnson Tong,3 weeks ago,5,"Good matcha lattes (they use a good oat milk too) albeit pricey, 7.50 for a large. It comes naturally sweetened to the right amount for my taste. The store gets pretty busy during the days.",pos,en,"['good', 'matcha', 'latte', 'use', 'good', 'oat', 'milk', 'albeit', 'pricey', 'large', 'come', 'naturally', 'sweeten', 'right', 'taste', 'store', 'get', 'pretty', 'busy', 'day']",good matcha latte use good oat milk albeit pricey large come naturally sweeten right taste store get pretty busy day
1206,NEO COFFEE BAR,Bay St,Jarrett Smalley,a month ago,3,An average coffee + pastry morning. I did drink the coffee and eat the croissant. I cannot not say much beyond this.,neu,en,"['average', 'coffee', 'pastry', 'morning', 'drink', 'coffee', 'eat', 'croissant']",average coffee pastry morning drink coffee eat croissant
1207,NEO COFFEE BAR,Bay St,pedram karimi,a month ago,4,"Sometimes it's too busy, but a nice place to study and have coffee.",pos,en,"['busy', 'nice', 'place', 'study', 'coffee']",busy nice place study coffee
1208,NEO COFFEE BAR,Bay St,Scott Baker,a month ago,5,Incredible pastries. Coffee was perfect,pos,en,"['incredible', 'pastry', 'coffee', 'perfect']",incredible pastry coffee perfect
1209,NEO COFFEE BAR,Bay St,Travel Culture Blog,a month ago,5,"Cute little spot with great latte.
I love that they have no computer policy for a couple of hours so you can actually enjoy other people company of a good book.
Cookies were amazing as well.",pos,en,"['cute', 'little', 'spot', 'great', 'latte', 'love', 'computer', 'policy', 'couple', 'hour', 'actually', 'enjoy', 'people', 'company', 'good', 'book', 'cookie', 'amazing']",cute little spot great latte love computer policy couple hour actually enjoy people company good book cookie amazing
1210,NEO COFFEE BAR,Bay St,Steven C,a month ago,5,"Favourite coffee shop to be at. Interior is one of the best and most comfortable imo in the area. Coffee is great! Not the best ive ever had but id gladly come here daily.

Matcha is very strong with heavy umami, be warned if that isnt your cup of tea

Many hours spent here studying and working.

Staff is always friendly as well",pos,en,"['favourite', 'coffee', 'shop', 'interior', 'good', 'comfortable', 'imo', 'area', 'coffee', 'great', 'well', 'I', 've', 'i', 'd', 'gladly', 'come', 'daily', 'matcha', 'strong', 'heavy', 'umami', 'warn', 'be', 'not', 'cup', 'tea', 'hour', 'spend', 'study', 'work', 'staff', 'friendly']",favourite coffee shop interior good comfortable imo area coffee great well I ve i d gladly come daily matcha strong heavy umami warn be not cup tea hour spend study work staff friendly
1211,NEO COFFEE BAR,Bay St,Virginia,a month ago,4,This coffee shop offers tasty speciality drinks and baked goodies. Their cookies and muffins are good. Customer service is good and fast. The inside of the store is pretty spacious and clean. They have tables and seats on the side walk. The location is good for university students and office works but not ideal for drivers. I would visit if I want to socialize and treat myself or a friend.,pos,en,"['coffee', 'shop', 'offer', 'tasty', 'speciality', 'drink', 'baked', 'goody', 'cookies', 'muffin', 'good', 'customer', 'service', 'good', 'fast', 'inside', 'store', 'pretty', 'spacious', 'clean', 'table', 'seat', 'walk', 'location', 'good', 'university', 'student', 'office', 'work', 'ideal', 'driver', 'visit', 'want', 'socialize', 'treat', 'friend']",coffee shop offer tasty speciality drink baked goody cookies muffin good customer service good fast inside store pretty spacious clean table seat walk location good university student office work ideal driver visit want socialize treat friend
1212,NEO COFFEE BAR,Bay St,Francesca Norte,a month ago,4,"I give them 4 stars as the coffee and dessert I had were really good and the vibe was really nice. Definitely a good place to chat and catch up with friends over cafe drinks and Japanese inspired desserts. Service was also really nice and the washroom is kept clean.

They lose a star as they really don’t encourage any kind of laptop work which is evident in the way the space is designed as well as how their wifi works.

Majority of the tables are small and can only fit a laptop. They have one large table space if you need to use a mouse but that’s if there is space since larger groups typically take that space.

During the week they do allow laptop use (on weekends and statutory holidays laptops aren’t allowed) but they only allow you to connect to their wifi for 1hr. After an hour the wifi craps out and you won’t be able to renew your wifi time, at least that was my experience for both my laptop and mobile device.

If you’re looking for a space to work on your laptop for over an hour while having coffee/light bites during the week, this is not the place for you.",pos,en,"['star', 'coffee', 'dessert', 'good', 'vibe', 'nice', 'definitely', 'good', 'place', 'chat', 'catch', 'friend', 'cafe', 'drink', 'japanese', 'inspire', 'dessert', 'service', 'nice', 'washroom', 'keep', 'clean', 'lose', 'star', 'encourage', 'kind', 'laptop', 'work', 'evident', 'way', 'space', 'design', 'wifi', 'work', 'majority', 'table', 'small', 'fit', 'laptop', 'large', 'table', 'space', 'need', 'use', 'mouse', 'space', 'large', 'group', 'typically', 'space', 'week', 'allow', 'laptop', 'use', 'weekend', 'statutory', 'holiday', 'laptop', 'allow', 'allow', 'connect', 'wifi', 'hr', 'hour', 'wifi', 'crap', 'able', 'renew', 'wifi', 'time', 'experience', 'laptop', 'mobile', 'device', 'look', 'space', 'work', 'laptop', 'hour', 'coffee', 'light', 'bite', 'week', 'place']",star coffee dessert good vibe nice definitely good place chat catch friend cafe drink japanese inspire dessert service nice washroom keep clean lose star encourage kind laptop work evident way space design wifi work majority table small fit laptop large table space need use mouse space large group typically space week allow laptop use weekend statutory holiday laptop allow allow connect wifi hr hour wifi crap able renew wifi time experience laptop mobile device look space work laptop hour coffee light bite week place
